0,355.29205,1.0539579,2.086256,1.9767237,3.8312812
1,270.37552,358.57498,4.3592477,1.4345938,3.5290325
2,61.491142,357.41232,4.0082526,3.5547957,3.5494905
3,53.044697,0.80459833,2.407831,4.5978074,2.6846266
4,357.95172,11.4783745,4.983615,2.184169,4.476565
5,278.54755,311.65543,4.4766207,0.4584363,2.9829087
6,343.1931,8.083963,1.8601098,3.548585,4.0177307
7,350.50027,4.7516084,1.9673965,1.9634771,0.5513072
8,282.45032,242.74594,2.1120381,0.7192251,1.1997137
9,357.5194,16.995592,1.2594595,4.7709246,4.7221446
10,43.143505,240.98178,3.6478467,3.158088,1.205425
11,0.27375698,315.7276,2.3347127,4.6204414,4.2653823
12,345.4742,1.5089464,0.32189906,4.2140107,0.3524354
13,359.26987,33.16841,4.937252,4.397173,2.0559907
14,356.26254,6.3377595,1.1860218,3.2471457,1.0564818
15,346.86786,2.669828,4.8003073,1.5693212,0.14971107
16,356.03485,7.396481,3.1367168,1.2302268,1.3020823
17,351.36472,0.013689995,2.298407,3.838619,3.4941406
18,343.81555,12.440622,3.9682593,4.127947,1.6122868
19,359.3802,29.618132,1.8256094,1.1409595,1.1861426
20,352.0698,1.1388016,3.0284743,3.3222163,4.7916627
21,352.45602,3.763976,2.1285338,4.675875,4.815696
22,311.85306,6.846199,4.639348,0.26310384,4.011985
23,0.056090355,254.31238,4.6397824,0.33027768,2.5326827
24,342.07547,8.196466,4.80333,3.4773386,1.9562831
25,8.969736,30.683548,4.5020814,3.3623574,4.4127126
26,359.3689,27.20483,4.944219,0.67946255,1.0273021
27,359.38458,1.0527134,1.1816376,1.0439537,2.7879763
28,357.19226,33.337112,1.0176673,1.5122908,1.6052713
29,355.56424,29.08169,3.9806726,0.42768538,4.257727
30,350.7974,8.702545,4.277092,3.165944,2.2601905
31,351.8101,8.480458,3.900257,1.286334,1.8769002
32,324.80707,0.013926029,0.8812028,0.4677096,2.3463001
33,342.49945,0.33920288,1.9229364,3.3443882,2.1246114
34,52.864258,1.6523266,2.1034985,3.707894,1.6345289
35,344.73282,0.9791994,4.35005,2.5575547,2.1256533
36,1.4208198,315.7137,3.7938833,1.3324392,1.8181803
37,54.679493,1.5738988,3.811884,4.7695293,2.7549365
38,2.3396587,1.3445807,0.9359616,0.80451816,3.77253
39,343.99393,2.9989028,4.186319,2.549512,2.8774552
40,354.98083,10.228786,3.0956182,4.837121,0.3287521
41,350.65924,4.3098807,3.1050112,1.894781,2.3737588
42,359.4467,10.268419,4.108137,0.9352073,3.7231693
43,343.1844,7.026336,3.5455692,1.5203109,4.7939296
44,288.58875,169.5673,4.1936436,4.914953,2.178643
45,349.06607,0.67688227,0.08004874,2.302885,3.319801
46,1.4444876,316.9113,2.0408792,2.2439108,3.109671
47,358.73544,4.6126056,4.678705,4.1327763,4.624475
48,356.01865,21.070297,0.032292604,1.0999274,0.5878654
49,356.9426,10.900648,2.8214269,1.6770396,2.7882562
50,355.29648,1.9663596,2.3844125,3.4318962,1.7938075
51,228.01929,131.2292,0.3760782,2.1120353,0.7912013
52,352.20053,2.762096,2.0523956,1.4616547,0.7984084
53,358.4937,6.6283607,2.6605937,2.2303174,0.3315249
54,344.50027,1.3264275,0.034222007,2.1803322,1.250506
55,354.31494,7.1713686,3.6401296,2.9037356,3.977759
56,3.8072991,3.0790687,3.513135,0.53477824,1.2024635
57,9.583769,4.1377687,0.21831155,4.026131,4.371171
58,52.003548,9.892567,4.2778893,1.6880312,1.6350672
59,351.9818,11.872959,4.7408276,0.6480804,4.96995
60,60.315178,0.3354478,3.3437037,1.7356074,3.8248494
61,359.0917,22.984858,3.474619,2.898831,4.152825
62,350.55014,7.307925,1.0156107,3.6124387,2.0624838
63,353.94547,6.0091352,1.4043953,2.8403113,0.4168418
64,0.52395344,304.41327,4.142311,3.1403942,3.8204682
65,359.16666,32.84468,3.6664686,2.2311606,1.9622817
66,349.38242,0.2585435,4.76231,3.0791297,0.6861201
67,359.6077,1.2782764,1.2277347,4.518166,3.0141482
68,348.9691,4.222033,0.48068553,2.548808,0.14458746
69,0.66184044,358.36142,4.6193905,2.0463285,1.5931771
70,55.015648,1.4132452,1.6956904,3.8476908,1.5701804
71,358.44745,31.534796,1.4977505,4.0860925,1.4376578
72,2.2108054,2.9964137,1.8984463,1.1691306,2.070104
73,354.76883,7.4700165,4.6815033,1.5232852,2.960579
74,354.76926,8.608667,4.1318064,4.6692734,4.4271894
75,27.131746,1.0479069,1.5499383,3.0595608,0.3082618
76,359.05887,219.57237,0.6302169,4.467102,3.0499506
77,351.91922,9.797015,0.653708,2.510927,2.5399299
78,204.77136,3.1278849,2.3044994,4.124666,4.741639
79,358.96658,8.4311695,3.6946564,4.440846,0.4472801
80,41.914753,3.50878,1.466954,0.6134528,2.7210212
81,107.99964,359.0358,2.370303,2.2402225,0.8257824
82,336.39465,5.3522086,2.9835546,1.5746143,4.143471
83,340.46533,2.1449947,4.7720695,1.0574758,2.8295805
84,344.3652,3.39823,0.13546526,4.815357,0.036221445
85,344.92172,2.6945472,2.4816537,2.7742884,1.9983647
86,345.62253,1.6753507,0.37306696,0.07730842,1.9036019
87,90.818184,357.47375,0.15922964,4.1205454,3.5519423
88,324.75497,355.6258,3.757319,1.2813741,0.4741797
